playername,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
BOO rururu,3076.3,3359.6,67.4,3672.6,3502.2,82.4,-596.3,-142.6,-15.0,0.6,0.2,0.4,1.1,1.0,0.3,4819.3,5620.4,110.0,5745.7,5733.1,128.2,-926.4,-112.7,-18.2,0.9,1.1,0.8,1.9,1.9,0.7,6848.8,8288.2,148.2,8264.0,8332.6,170.2,-1415.2,-44.4,-22.0,1.9,2.7,1.2,3.2,3.6,1.7,9204.25,11041.75,186.75,10400.375,10643.0,209.375,-1196.125,398.75,-22.625,3.5,4.75,1.625,4.75,4.0,2.25
BRT Speedy2,2289.5,2495.25,13.75,2341.25,2494.5,16.25,-51.75,0.75,-2.5,0.25,1.25,0.75,0.25,0.75,0.75,3408.75,3488.0,20.25,4037.5,4075.0,21.75,-628.75,-587.0,-1.5,0.25,1.75,2.75,0.75,4.25,1.0,4456.25,5016.75,23.0,5486.25,5909.25,24.5,-1030.0,-892.5,-1.5,0.25,3.0,4.5,1.0,9.0,1.5,5278.0,6699.0,26.0,6811.0,8701.0,25.5,-1533.0,-2002.0,0.5,0.5,4.0,6.5,1.5,14.0,2.0
BVL Fake1,2351.0588235294117,2431.6470588235293,14.882352941176471,2339.529411764706,2461.0588235294117,12.470588235294118,11.529411764705882,-29.41176470588235,2.411764705882353,0.23529411764705882,1.4705882352941178,0.8823529411764706,0.11764705882352941,2.0588235294117645,0.7058823529411765,3591.0588235294117,3740.470588235294,23.058823529411764,3598.470588235294,3695.705882352941,19.764705882352942,-7.411764705882353,44.76470588235294,3.2941176470588234,0.4117647058823529,2.823529411764706,1.3529411764705883,0.17647058823529413,3.0588235294117645,1.1176470588235294,4839.176470588235,5274.35294117647,25.470588235294116,4999.823529411765,5574.882352941177,23.0,-160.64705882352942,-300.52941176470586,2.4705882352941178,0.7647058823529411,4.9411764705882355,2.4705882352941178,0.4117647058823529,6.235294117647059,1.7647058823529411,5942.125,7082.5625,28.0625,6234.875,7563.4375,26.0625,-292.75,-480.875,2.0,0.8125,7.0625,3.4375,0.5625,9.1875,2.5625
BVL Fantasyleaf,3275.0,4627.0,73.54545454545455,2966.7272727272725,4325.272727272727,69.18181818181819,308.27272727272725,301.72727272727275,4.363636363636363,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.0,0.45454545454545453,4944.090909090909,7075.181818181818,112.63636363636364,4753.818181818182,6966.818181818182,110.27272727272727,190.27272727272728,108.36363636363636,2.3636363636363638,1.1818181818181819,1.0,1.0909090909090908,0.18181818181818182,0.2727272727272727,0.8181818181818182,6941.090909090909,9762.818181818182,149.72727272727272,6614.0,9696.0,147.45454545454547,327.09090909090907,66.81818181818181,2.272727272727273,1.7272727272727273,1.9090909090909092,1.9090909090909092,0.5454545454545454,2.5454545454545454,1.2727272727272727,8719.1,12051.2,182.3,8287.9,11975.7,176.0,431.2,75.5,6.3,2.0,2.9,2.6,1.0,3.8,1.9
BVL Fubuki,3538.682926829268,3597.4146341463415,68.29268292682927,3428.0975609756097,3518.3414634146343,65.2439024390244,110.58536585365853,79.07317073170732,3.048780487804878,1.0,1.024390243902439,0.5365853658536586,0.8536585365853658,1.2195121951219512,0.6829268292682927,5397.365853658536,5775.268292682927,103.3170731707317,5266.951219512195,5722.682926829269,99.85365853658537,130.41463414634146,52.58536585365854,3.4634146341463414,1.9268292682926829,1.9268292682926829,1.146341463414634,1.4390243902439024,2.268292682926829,1.3658536585365855,7402.170731707317,8252.780487804877,134.73170731707316,7269.512195121952,8458.682926829268,132.70731707317074,132.65853658536585,-205.90243902439025,2.024390243902439,2.8536585365853657,3.268292682926829,1.9268292682926829,2.2439024390243905,4.170731707317073,2.024390243902439,9311.368421052632,10582.78947368421,162.44736842105263,9123.447368421053,11003.631578947368,163.1315789473684,187.92105263157896,-420.8421052631579,-0.6842105263157895,3.8684210526315788,4.7368421052631575,2.473684210526316,3.0526315789473686,5.526315789473684,2.736842105263158
BVL GOODTRY,2347.909090909091,2312.818181818182,15.0,2244.090909090909,2489.0,13.727272727272727,103.81818181818181,-176.1818181818182,1.2727272727272727,0.09090909090909091,1.8181818181818181,0.5454545454545454,0.0,1.4545454545454546,0.8181818181818182,3735.181818181818,3669.090909090909,22.454545454545453,3579.909090909091,3800.4545454545455,19.90909090909091,155.27272727272728,-131.36363636363637,2.5454545454545454,0.2727272727272727,3.8181818181818183,1.0909090909090908,0.09090909090909091,3.090909090909091,1.3636363636363635,4981.0,5250.727272727273,26.545454545454547,4942.909090909091,5764.272727272727,23.90909090909091,38.09090909090909,-513.5454545454545,2.6363636363636362,0.45454545454545453,5.454545454545454,1.8181818181818181,0.45454545454545453,6.0,1.9090909090909092,6209.7,6955.3,28.4,6077.8,7340.3,27.0,131.9,-385.0,1.4,0.7,7.3,2.4,0.6,7.8,2.4
BVL MayR,3480.487804878049,3454.512195121951,79.92682926829268,3623.9268292682927,3588.3414634146343,83.7560975609756,-143.4390243902439,-133.82926829268294,-3.8292682926829267,0.8292682926829268,0.5853658536585366,0.4878048780487805,0.9512195121951219,0.6585365853658537,0.43902439024390244,5402.4390243902435,5747.024390243902,126.63414634146342,5702.024390243902,5820.1463414634145,130.17073170731706,-299.5853658536585,-73.1219512195122,-3.5365853658536586,1.3658536585365855,1.6341463414634145,0.9024390243902439,1.7317073170731707,1.4390243902439024,0.975609756097561,7574.5609756097565,8318.243902439024,172.58536585365854,8100.585365853659,8511.951219512195,176.390243902439,-526.0243902439024,-193.70731707317074,-3.8048780487804876,2.268292682926829,2.975609756097561,1.6341463414634145,2.8536585365853657,3.0,1.5365853658536586,9655.315789473685,10702.447368421053,213.71052631578948,10415.763157894737,11180.026315789473,219.71052631578948,-760.4473684210526,-477.57894736842104,-6.0,3.1052631578947367,4.342105263157895,2.4210526315789473,3.9210526315789473,4.421052631578948,2.1052631578947367
BVL Snow Panda,2341.5384615384614,2525.0,14.153846153846153,2413.5384615384614,2474.5384615384614,12.538461538461538,-72.0,50.46153846153846,1.6153846153846154,0.07692307692307693,1.6923076923076923,1.0769230769230769,0.46153846153846156,1.5384615384615385,0.6153846153846154,3707.6923076923076,3787.5384615384614,20.0,3921.3076923076924,3804.153846153846,17.76923076923077,-213.6153846153846,-16.615384615384617,2.230769230769231,0.3076923076923077,3.769230769230769,2.230769230769231,0.6923076923076923,3.8461538461538463,1.3076923076923077,4923.615384615385,5574.307692307692,24.307692307692307,5145.076923076923,5562.307692307692,21.692307692307693,-221.46153846153845,12.0,2.6153846153846154,0.38461538461538464,6.6923076923076925,2.923076923076923,0.8461538461538461,6.230769230769231,2.1538461538461537,6179.833333333333,7470.083333333333,28.666666666666668,6413.166666666667,7474.833333333333,25.083333333333332,-233.33333333333334,-4.75,3.5833333333333335,0.5,9.666666666666666,3.5833333333333335,1.1666666666666667,8.5,2.9166666666666665
BVL udon,3137.3,4452.733333333334,69.3,3289.866666666667,4674.166666666667,73.93333333333334,-152.56666666666666,-221.43333333333334,-4.633333333333334,0.36666666666666664,0.36666666666666664,0.7666666666666667,0.4666666666666667,0.5333333333333333,0.5666666666666667,4942.666666666667,6973.733333333334,110.7,5384.966666666666,7405.266666666666,117.83333333333333,-442.3,-431.53333333333336,-7.133333333333334,0.7666666666666667,0.9666666666666667,1.3,1.2666666666666666,1.0,1.0666666666666667,7090.1,9652.166666666666,148.53333333333333,7496.033333333334,10070.1,154.0,-405.93333333333334,-417.93333333333334,-5.466666666666667,1.5666666666666667,2.433333333333333,2.1333333333333333,2.2,2.4,1.7333333333333334,8974.142857142857,12296.107142857143,186.82142857142858,9441.82142857143,12920.607142857143,188.10714285714286,-467.67857142857144,-624.5,-1.2857142857142858,1.8214285714285714,3.642857142857143,3.0357142857142856,2.8214285714285716,4.035714285714286,2.25
BVL uwaa,3243.0,4374.636363636364,76.36363636363636,3440.181818181818,4648.454545454545,78.45454545454545,-197.1818181818182,-273.8181818181818,-2.090909090909091,0.36363636363636365,0.6363636363636364,0.7272727272727273,0.9090909090909091,0.5454545454545454,0.36363636363636365,5102.272727272727,7138.363636363636,122.18181818181819,5469.363636363636,7263.181818181818,124.81818181818181,-367.09090909090907,-124.81818181818181,-2.6363636363636362,1.0909090909090908,1.2727272727272727,0.9090909090909091,1.5454545454545454,1.0909090909090908,0.8181818181818182,6893.0,9613.727272727272,160.8181818181818,7989.909090909091,10184.272727272728,167.72727272727272,-1096.909090909091,-570.5454545454545,-6.909090909090909,1.3636363636363635,2.090909090909091,1.8181818181818181,3.5454545454545454,1.4545454545454546,1.0909090909090908,9499.2,12727.9,208.3,10219.1,12765.3,203.1,-719.9,-37.4,5.2,2.8,3.1,2.1,4.2,2.9,1.9
BVL uwaaaa,3215.866666666667,4587.666666666667,75.06666666666666,3486.0,4740.966666666666,81.1,-270.1333333333333,-153.3,-6.033333333333333,0.4,0.7666666666666667,0.6,0.7333333333333333,0.8,0.43333333333333335,5008.966666666666,7128.7,119.83333333333333,5484.3,7470.333333333333,129.03333333333333,-475.3333333333333,-341.6333333333333,-9.2,0.8333333333333334,1.6666666666666667,1.0333333333333334,1.3,1.7,0.8333333333333334,6758.933333333333,9630.566666666668,154.66666666666666,7598.1,10064.4,167.33333333333334,-839.1666666666666,-433.8333333333333,-12.666666666666666,1.2,3.2666666666666666,1.9,2.1333333333333333,3.433333333333333,1.5666666666666667,8728.714285714286,12281.464285714286,190.82142857142858,9559.67857142857,13060.035714285714,202.71428571428572,-830.9642857142857,-778.5714285714286,-11.892857142857142,1.9285714285714286,4.571428571428571,2.5357142857142856,3.0,5.285714285714286,2.107142857142857
Baashh,3377.1388888888887,3711.277777777778,69.36111111111111,3446.527777777778,3712.8055555555557,70.22222222222223,-69.38888888888889,-1.5277777777777777,-0.8611111111111112,0.5,0.75,0.5555555555555556,0.6388888888888888,1.1666666666666667,0.4722222222222222,5119.583333333333,5987.055555555556,105.05555555555556,5268.277777777777,5951.5,106.36111111111111,-148.69444444444446,35.55555555555556,-1.3055555555555556,0.9166666666666666,1.6944444444444444,0.8333333333333334,1.2222222222222223,2.1666666666666665,1.0,6860.527777777777,8343.666666666666,135.88888888888889,7277.361111111111,8652.555555555555,142.33333333333334,-416.8333333333333,-308.8888888888889,-6.444444444444445,1.3611111111111112,2.638888888888889,1.5,1.7777777777777777,3.5833333333333335,1.4722222222222223,8637.942857142858,10732.628571428571,163.9142857142857,9001.771428571428,11073.057142857142,171.02857142857144,-363.8285714285714,-340.42857142857144,-7.114285714285714,1.8571428571428572,4.542857142857143,2.1142857142857143,2.3142857142857145,5.285714285714286,2.057142857142857
Babuleh,3098.6153846153848,4466.692307692308,67.61538461538461,3340.153846153846,4513.846153846154,78.53846153846153,-241.53846153846155,-47.15384615384615,-10.923076923076923,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.5384615384615384,4908.0,7059.307692307692,106.0,5361.615384615385,7159.384615384615,124.61538461538461,-453.61538461538464,-100.07692307692308,-18.615384615384617,1.1538461538461537,0.7692307692307693,0.6923076923076923,0.8461538461538461,0.6923076923076923,1.0,6841.7692307692305,9694.153846153846,141.69230769230768,7341.384615384615,9767.0,163.15384615384616,-499.61538461538464,-72.84615384615384,-21.46153846153846,1.8461538461538463,1.4615384615384615,1.2307692307692308,1.3846153846153846,1.3846153846153846,1.8461538461538463,8775.833333333334,12003.0,171.66666666666666,9446.583333333334,12357.666666666666,202.75,-670.75,-354.6666666666667,-31.083333333333332,2.5,2.4166666666666665,2.0,1.8333333333333333,2.5,2.3333333333333335
Baca,3486.862068965517,4706.689655172414,88.03448275862068,3430.896551724138,4651.724137931034,88.72413793103448,55.96551724137931,54.96551724137931,-0.6896551724137931,0.5517241379310345,0.5517241379310345,0.1724137931034483,0.2413793103448276,0.3793103448275862,0.2413793103448276,5478.275862068966,7317.586206896552,135.93103448275863,5465.206896551724,7349.0344827586205,139.75862068965517,13.068965517241379,-31.448275862068964,-3.8275862068965516,1.1724137931034482,1.3103448275862069,0.6896551724137931,0.7586206896551724,1.2758620689655173,0.5862068965517241,7579.827586206897,10125.034482758621,179.41379310344828,7586.517241379311,10095.48275862069,186.20689655172413,-6.689655172413793,29.551724137931036,-6.793103448275862,1.7241379310344827,2.4482758620689653,1.103448275862069,1.206896551724138,2.4482758620689653,1.0344827586206897,9627.827586206897,13249.896551724138,218.0344827586207,9832.034482758621,13051.862068965518,226.31034482758622,-204.20689655172413,198.0344827586207,-8.275862068965518,2.7586206896551726,3.896551724137931,1.5862068965517242,2.1379310344827585,3.9655172413793105,1.5172413793103448
Backlund,3394.1794871794873,4714.205128205128,86.8974358974359,3467.4871794871797,4731.74358974359,87.82051282051282,-73.3076923076923,-17.53846153846154,-0.9230769230769231,0.28205128205128205,0.20512820512820512,0.3333333333333333,0.38461538461538464,0.46153846153846156,0.20512820512820512,5214.358974358975,7334.0,135.71794871794873,5523.410256410257,7524.48717948718,140.25641025641025,-309.05128205128204,-190.48717948717947,-4.538461538461538,0.46153846153846156,0.5897435897435898,0.7692307692307693,0.8205128205128205,1.1538461538461537,0.3076923076923077,7273.333333333333,9967.74358974359,179.53846153846155,7745.74358974359,10404.615384615385,186.02564102564102,-472.4102564102564,-436.87179487179486,-6.487179487179487,1.1282051282051282,1.5128205128205128,1.3076923076923077,1.3846153846153846,2.3333333333333335,0.5897435897435898,9056.615384615385,12287.02564102564,215.56410256410257,9839.76923076923,13359.51282051282,227.17948717948718,-783.1538461538462,-1072.4871794871794,-11.615384615384615,1.6666666666666667,2.3846153846153846,1.9230769230769231,2.0,3.8461538461538463,0.8717948717948718
Bada,3325.9795918367345,3368.530612244898,75.61224489795919,3682.285714285714,3546.530612244898,83.06122448979592,-356.3061224489796,-178.0,-7.448979591836735,0.673469387755102,0.5918367346938775,0.7142857142857143,1.0612244897959184,0.673469387755102,0.4897959183673469,5241.469387755102,5752.775510204082,122.28571428571429,5787.591836734694,5956.2040816326535,132.20408163265307,-546.1224489795918,-203.42857142857142,-9.918367346938776,1.2244897959183674,1.346938775510204,1.2448979591836735,1.6734693877551021,1.489795918367347,0.9795918367346939,7411.183673469388,8548.448979591836,170.71428571428572,8320.979591836734,8867.408163265307,184.0204081632653,-909.795918367347,-318.9591836734694,-13.306122448979592,1.816326530612245,2.326530612244898,1.7959183673469388,2.5510204081632653,2.836734693877551,1.469387755102041,9653.75,11459.568181818182,217.95454545454547,10693.0,11918.772727272728,231.4318181818182,-1039.25,-459.20454545454544,-13.477272727272727,2.6136363636363638,3.7954545454545454,2.4318181818181817,3.75,4.0,2.022727272727273
Badlulu,3310.171875,4705.578125,81.96875,3221.03125,4580.171875,78.03125,89.140625,125.40625,3.9375,0.234375,0.234375,0.359375,0.25,0.28125,0.296875,5219.234375,7404.78125,129.75,4994.390625,7124.1875,123.671875,224.84375,280.59375,6.078125,0.609375,0.59375,0.625,0.46875,0.546875,0.890625,7419.015625,10296.34375,175.265625,6920.609375,9859.859375,166.140625,498.40625,436.484375,9.125,1.265625,1.484375,1.140625,0.796875,1.296875,1.4375,9487.344827586207,13124.51724137931,216.9655172413793,8875.672413793103,12403.913793103447,204.3793103448276,611.6724137931035,720.6034482758621,12.586206896551724,1.9137931034482758,2.396551724137931,1.6551724137931034,1.2758620689655173,2.310344827586207,1.9310344827586208
Baiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baki,3270.6666666666665,3428.8333333333335,78.0,3603.6666666666665,3541.4166666666665,85.5,-333.0,-112.58333333333333,-7.5,0.25,0.75,0.5,0.8333333333333334,0.75,0.4166666666666667,5178.166666666667,5787.0,126.0,6034.666666666667,6044.166666666667,137.83333333333334,-856.5,-257.1666666666667,-11.833333333333334,0.75,1.0833333333333333,1.0,2.0,1.5,0.6666666666666666,7327.0,8531.5,173.0,8613.666666666666,9013.833333333334,191.08333333333334,-1286.6666666666667,-482.3333333333333,-18.083333333333332,1.4166666666666667,1.8333333333333333,1.25,3.1666666666666665,2.8333333333333335,1.0,9459.0,11153.5,210.25,10916.416666666666,11715.75,232.83333333333334,-1457.4166666666667,-562.25,-22.583333333333332,2.5,3.5833333333333335,2.1666666666666665,4.5,4.416666666666667,1.75
Bala,3261.75,4886.833333333333,81.16666666666667,3308.25,4714.25,78.16666666666667,-46.5,172.58333333333334,3.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,5082.416666666667,7863.833333333333,128.66666666666666,5247.916666666667,7722.916666666667,125.25,-165.5,140.91666666666666,3.4166666666666665,0.5833333333333334,0.5,0.6666666666666666,1.0,0.4166666666666667,0.75,7157.833333333333,10554.666666666666,166.25,7343.583333333333,10292.666666666666,160.75,-185.75,262.0,5.5,1.3333333333333333,2.3333333333333335,1.0833333333333333,1.6666666666666667,1.5,1.8333333333333333,9130.916666666666,12997.333333333334,201.25,9547.0,13242.583333333334,193.91666666666666,-416.0833333333333,-245.25,7.333333333333333,2.25,3.25,1.9166666666666667,2.5,3.6666666666666665,2.5833333333333335
Balyy,3469.3333333333335,3897.8,74.8,3354.4666666666667,3525.0,65.13333333333334,114.86666666666666,372.8,9.666666666666666,0.6666666666666666,0.3333333333333333,0.4666666666666667,0.6,1.0666666666666667,0.2,5338.733333333334,6156.066666666667,109.8,4911.8,5569.333333333333,96.2,426.93333333333334,586.7333333333333,13.6,1.5333333333333334,1.4,0.9333333333333333,0.8666666666666667,1.8,0.8,7413.666666666667,9121.0,149.0,6654.133333333333,7944.933333333333,125.73333333333333,759.5333333333333,1176.0666666666666,23.266666666666666,2.1333333333333333,3.533333333333333,1.2666666666666666,1.2,3.0,1.8,9007.538461538461,11125.538461538461,174.92307692307693,8609.846153846154,10424.23076923077,155.15384615384616,397.6923076923077,701.3076923076923,19.76923076923077,2.4615384615384617,5.538461538461538,2.076923076923077,1.9230769230769231,5.0,2.0
Bambi,3326.8,4626.3,79.6,3217.4,4606.9,76.0,109.4,19.4,3.6,0.3,0.1,0.4,0.4,0.0,0.3,5292.2,7311.3,125.4,4994.0,7032.0,117.5,298.2,279.3,7.9,0.7,0.3,1.0,0.8,0.4,1.0,7368.0,10015.6,166.0,6818.7,9502.2,156.8,549.3,513.4,9.2,1.0,1.4,1.8,1.3,1.2,1.7,9122.7,12402.4,196.0,8504.8,11730.1,187.0,617.9,672.3,9.0,1.4,2.8,2.3,1.8,2.4,2.5
Bananiasty,3122.5,3583.0,66.5,3818.0,4012.0,81.0,-695.5,-429.0,-14.5,0.0,0.5,0.5,1.0,2.0,0.0,4762.5,5812.0,100.5,5431.0,6326.0,117.5,-668.5,-514.0,-17.0,0.0,2.5,0.5,1.0,3.0,1.0,6815.5,8176.5,124.5,7723.0,9253.0,153.5,-907.5,-1076.5,-29.0,1.0,4.0,1.5,2.0,6.0,1.5,8158.0,10074.5,141.5,9597.0,12497.0,190.0,-1439.0,-2422.5,-48.5,1.0,6.0,2.5,2.5,9.0,2.5
Bananitoo,2397.344827586207,2499.1724137931033,18.79310344827586,2288.655172413793,2359.551724137931,15.620689655172415,108.6896551724138,139.6206896551724,3.1724137931034484,0.2413793103448276,1.3103448275862069,0.4827586206896552,0.13793103448275862,1.1724137931034482,0.7241379310344828,3760.896551724138,3655.103448275862,25.75862068965517,3595.7586206896553,3450.4137931034484,23.137931034482758,165.13793103448276,204.68965517241378,2.6206896551724137,0.4482758620689655,3.4482758620689653,1.1379310344827587,0.3103448275862069,2.6551724137931036,1.5517241379310345,5015.137931034483,4985.275862068966,31.413793103448278,4772.310344827586,4993.413793103448,28.17241379310345,242.82758620689654,-8.137931034482758,3.2413793103448274,0.6551724137931034,5.586206896551724,1.4137931034482758,0.41379310344827586,4.172413793103448,2.413793103448276,6304.724137931034,6448.724137931034,36.0,5869.620689655172,6496.310344827586,32.689655172413794,435.1034482758621,-47.58620689655172,3.310344827586207,0.7586206896551724,8.172413793103448,1.9310344827586208,0.5172413793103449,5.689655172413793,3.4482758620689653
Banderas,3209.5,4497.714285714285,75.21428571428571,3238.5,4593.928571428572,76.64285714285714,-29.0,-96.21428571428571,-1.4285714285714286,0.2857142857142857,0.35714285714285715,0.5714285714285714,0.14285714285714285,0.5,0.21428571428571427,5035.428571428572,7059.142857142857,119.5,5075.428571428572,7201.071428571428,118.21428571428571,-40.0,-141.92857142857142,1.2857142857142858,0.42857142857142855,1.0,1.4285714285714286,0.7142857142857143,0.8571428571428571,0.7142857142857143,7139.714285714285,9971.785714285714,162.57142857142858,7011.5,9972.714285714286,159.64285714285714,128.21428571428572,-0.9285714285714286,2.9285714285714284,0.9285714285714286,1.7857142857142858,2.0714285714285716,1.2142857142857142,1.4285714285714286,1.2142857142857142,9289.357142857143,12525.642857142857,199.35714285714286,8949.92857142857,12676.92857142857,195.35714285714286,339.42857142857144,-151.28571428571428,4.0,1.5,2.7142857142857144,2.7857142857142856,2.0,2.7142857142857144,1.7142857142857142
Bandit,3589.8823529411766,3774.1176470588234,69.6470588235294,3560.0,3765.705882352941,70.17647058823529,29.88235294117647,8.411764705882353,-0.5294117647058824,1.0588235294117647,0.9411764705882353,0.47058823529411764,1.0,1.0588235294117647,0.5294117647058824,5488.058823529412,6108.823529411765,105.88235294117646,5522.35294117647,6189.0,106.76470588235294,-34.294117647058826,-80.17647058823529,-0.8823529411764706,1.7058823529411764,2.176470588235294,0.8823529411764706,1.8823529411764706,2.4705882352941178,1.0588235294117647,7313.764705882353,8803.529411764706,139.11764705882354,7797.058823529412,9322.058823529413,143.94117647058823,-483.29411764705884,-518.5294117647059,-4.823529411764706,2.1176470588235294,3.5294117647058822,1.6470588235294117,2.9411764705882355,4.0,1.411764705882353,9133.176470588236,11379.764705882353,166.7058823529412,9702.64705882353,12326.35294117647,182.2941176470588,-569.4705882352941,-946.5882352941177,-15.588235294117647,2.9411764705882355,4.9411764705882355,2.0588235294117645,3.4705882352941178,5.0588235294117645,1.9411764705882353
Bangin,3179.4285714285716,4751.857142857143,73.64285714285714,3465.9285714285716,4847.285714285715,84.85714285714286,-286.5,-95.42857142857143,-11.214285714285714,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5,4879.214285714285,7309.642857142857,114.42857142857143,5575.5,7644.5,132.78571428571428,-696.2857142857143,-334.85714285714283,-18.357142857142858,0.6428571428571429,0.9285714285714286,1.2142857142857142,1.2142857142857142,1.4285714285714286,1.0714285714285714,6746.071428571428,9901.07142857143,153.71428571428572,7927.285714285715,10695.714285714286,176.07142857142858,-1181.2142857142858,-794.6428571428571,-22.357142857142858,0.7857142857142857,2.7142857142857144,2.2142857142857144,2.2142857142857144,3.2857142857142856,1.5714285714285714,8771.076923076924,12066.461538461539,184.46153846153845,10293.0,14035.076923076924,211.15384615384616,-1521.923076923077,-1968.6153846153845,-26.692307692307693,1.6923076923076923,3.5384615384615383,3.076923076923077,3.769230769230769,4.923076923076923,1.9230769230769231
Banino,2279.9285714285716,2617.4285714285716,16.285714285714285,2351.3571428571427,2345.4285714285716,13.0,-71.42857142857143,272.0,3.2857142857142856,0.21428571428571427,0.5,0.35714285714285715,0.2857142857142857,0.9285714285714286,0.6428571428571429,3675.8571428571427,3932.3571428571427,23.928571428571427,3805.785714285714,3592.6428571428573,18.928571428571427,-129.92857142857142,339.7142857142857,5.0,0.42857142857142855,2.4285714285714284,0.9285714285714286,0.5,2.5714285714285716,1.2142857142857142,4871.785714285715,5327.5,27.142857142857142,5014.5,5035.928571428572,22.071428571428573,-142.71428571428572,291.57142857142856,5.071428571428571,0.5714285714285714,4.0,1.7857142857142858,0.6428571428571429,4.285714285714286,2.0,5795.153846153846,6701.2307692307695,30.153846153846153,6306.615384615385,6395.7692307692305,26.23076923076923,-511.46153846153845,305.46153846153845,3.923076923076923,0.46153846153846156,5.0,2.8461538461538463,0.6923076923076923,6.769230769230769,2.3076923076923075
Bardito,2252.176470588235,2377.470588235294,14.823529411764707,2349.5882352941176,2469.5882352941176,14.470588235294118,-97.41176470588235,-92.11764705882354,0.35294117647058826,0.11764705882352941,0.7647058823529411,0.5294117647058824,0.23529411764705882,1.3529411764705883,0.35294117647058826,3511.6470588235293,3275.8823529411766,20.941176470588236,3610.6470588235293,3631.9411764705883,21.647058823529413,-99.0,-356.05882352941177,-0.7058823529411765,0.17647058823529413,2.1176470588235294,0.8823529411764706,0.29411764705882354,2.6470588235294117,0.8823529411764706,4641.764705882353,4571.294117647059,24.823529411764707,4742.764705882353,5046.705882352941,25.352941176470587,-101.0,-475.4117647058824,-0.5294117647058824,0.23529411764705882,3.588235294117647,1.4705882352941178,0.47058823529411764,4.352941176470588,1.588235294117647,5810.5625,6147.125,28.0625,5857.875,6662.875,29.375,-47.3125,-515.75,-1.3125,0.5,5.1875,1.75,0.5,5.4375,2.0
Barrage,3145.285714285714,4571.809523809524,74.42857142857143,3513.2380952380954,4900.9047619047615,80.28571428571429,-367.95238095238096,-329.0952380952381,-5.857142857142857,0.19047619047619047,0.14285714285714285,1.0476190476190477,0.7619047619047619,0.23809523809523808,0.42857142857142855,5098.190476190476,7386.761904761905,123.38095238095238,5466.380952380952,7648.047619047619,128.57142857142858,-368.1904761904762,-261.2857142857143,-5.190476190476191,0.5714285714285714,0.38095238095238093,1.4285714285714286,0.9523809523809523,0.7142857142857143,0.7619047619047619,7184.476190476191,10117.52380952381,165.47619047619048,7705.0,10569.047619047618,171.04761904761904,-520.5238095238095,-451.5238095238095,-5.571428571428571,1.0476190476190477,1.1428571428571428,2.1904761904761907,1.8571428571428572,1.4761904761904763,1.4285714285714286,9099.4,12832.55,200.7,9523.3,13274.6,209.1,-423.9,-442.05,-8.4,1.55,2.7,2.75,2.15,2.4,2.3
Barry,2323.818181818182,2392.818181818182,15.181818181818182,2287.0,2538.5454545454545,15.090909090909092,36.81818181818182,-145.72727272727272,0.09090909090909091,0.2727272727272727,0.8181818181818182,0.36363636363636365,0.0,1.0,0.2727272727272727,3585.818181818182,3646.3636363636365,23.09090909090909,3623.5454545454545,3726.7272727272725,21.727272727272727,-37.72727272727273,-80.36363636363636,1.3636363636363635,0.36363636363636365,1.8181818181818181,1.0,0.18181818181818182,2.272727272727273,0.5454545454545454,4825.181818181818,5086.909090909091,25.818181818181817,4815.909090909091,5231.636363636364,25.181818181818183,9.272727272727273,-144.72727272727272,0.6363636363636364,0.7272727272727273,2.909090909090909,1.5454545454545454,0.18181818181818182,4.454545454545454,1.0,5926.727272727273,6351.727272727273,28.363636363636363,6067.363636363636,7116.727272727273,29.363636363636363,-140.63636363636363,-765.0,-1.0,0.7272727272727273,4.818181818181818,2.1818181818181817,0.2727272727272727,7.090909090909091,1.4545454545454546
